0x000001D979F4D6C0, 37948527935970984, 249445588, 249445604, 16, 480x270 
0x000001D979F4D6C0, 37948527936777248, 249445669, 249445685, 16, 480x270 
0x000001D979F4D6C0, 37948527937412472, 249445732, 249445748, 16, 480x270 
0x000001D979F4D6C0, 37948527938053312, 249445795, 249445810, 15, 480x270 
0x000001D979F4D6C0, 37948527938691536, 249445858, 249445874, 16, 480x270 
0x000001D979F4D6C0, 37948527939329648, 249445928, 249445943, 15, 480x270 
0x000001D979F4D6C0, 37948527939972216, 249445991, 249446007, 16, 480x270 
0x000001D979F4D6C0, 37948527940773840, 249446072, 249446088, 16, 480x270 
0x000001D979F4D6C0, 37948527941410360, 249446129, 249446145, 16, 480x270 
0x000001D979F4D6C0, 37948527942051016, 249446198, 249446214, 16, 480x270 
0x000001D979F4D6C0, 37948527942691936, 249446262, 249446278, 16, 480x270 
0x000001D979F4D6C0, 37948527943334648, 249446327, 249446343, 16, 480x270 
0x000001D979F4D6C0, 37948527944132576, 249446402, 249446418, 16, 480x270 
0x000001D979F4D6C0, 37948527944772912, 249446471, 249446486, 15, 480x270 
0x000001D979F4D6C0, 37948527945410856, 249446535, 249446551, 16, 480x270 
0x000001D979F4D6C0, 37948527945730120, 249446565, 249446581, 16, 424x240 
0x000001D979F4D6C0, 37948527947010096, 249446692, 249446707, 15, 424x240 
0x000001D979F4D6C0, 37948527947651280, 249446755, 249446771, 16, 424x240 
0x000001D979F4D6C0, 37948527948452920, 249446837, 249446854, 17, 424x240 
0x000001D979F4D6C0, 37948527949091864, 249446901, 249446917, 16, 424x240 
0x000001D979F4D6C0, 37948527949737208, 249446965, 249446981, 16, 424x240 
0x000001D979F4D6C0, 37948527950370136, 249447029, 249447045, 16, 424x240 
0x000001D979F4D6C0, 37948527951011512, 249447091, 249447107, 16, 424x240 
0x000001D979F4D6C0, 37948527951649944, 249447155, 249447171, 16, 424x240 
0x000001D979F4D6C0, 37948527952454968, 249447236, 249447252, 16, 424x240 
0x000001D979F4D6C0, 37948527953093904, 249447299, 249447315, 16, 424x240 
0x000001D979F4D6C0, 37948527953729512, 249447362, 249447378, 16, 424x240 
0x000001D979F4D6C0, 37948527954369952, 249447425, 249447441, 16, 424x240 
0x000001D979F4D6C0, 37948527955009368, 249447490, 249447506, 16, 424x240 
0x000001D979F4D6C0, 37948527955649344, 249447554, 249447570, 16, 424x240 
0x000001D979F4D6C0, 37948527956452664, 249447635, 249447650, 15, 424x240 
0x000001D979F4D6C0, 37948527957089928, 249447697, 249447713, 16, 424x240 
0x000001D979F4D6C0, 37948527957730352, 249447761, 249447776, 15, 424x240 
0x000001D979F4D6C0, 37948527958369296, 249447830, 249447846, 16, 424x240 
0x000001D979F4D6C0, 37948527959010104, 249447893, 249447909, 16, 424x240 
0x000001D979F4D6C0, 37948527959811576, 249447974, 249447990, 16, 424x240 
0x000001D979F4D6C0, 37948527960451048, 249448038, 249448053, 15, 424x240 
0x000001D979F4D6C0, 37948527961090792, 249448100, 249448116, 16, 424x240 
0x000001D979F4D6C0, 37948527961730080, 249448163, 249448178, 15, 424x240 
0x000001D979F4D6C0, 37948527962370296, 249448225, 249448240, 15, 424x240 
0x000001D979F4D6C0, 37948527963011336, 249448289, 249448304, 15, 424x240 
0x000001D979F4D6C0, 37948527963810848, 249448369, 249448386, 17, 424x240 
0x000001D979F4D6C0, 37948527964449760, 249448439, 249448455, 16, 424x240 
0x000001D979F4D6C0, 37948527965094064, 249448497, 249448513, 16, 424x240 
0x000001D979F4D6C0, 37948527965731680, 249448565, 249448581, 16, 424x240 
0x000001D979F4D6C0, 37948527966372104, 249448629, 249448645, 16, 424x240 
0x000001D979F4D6C0, 37948527967010048, 249448691, 249448707, 16, 424x240 
0x000001D979F4D6C0, 37948527967811312, 249448771, 249448787, 16, 424x240 
0x000001D979F4D6C0, 37948527968452176, 249448834, 249448850, 16, 424x240 
0x000001D979F4D6C0, 37948527969090792, 249448898, 249448914, 16, 424x240 
0x000001D979F4D6C0, 37948527969729472, 249448962, 249448978, 16, 424x240 
0x000001D979F4D6C0, 37948527970370112, 249449027, 249449042, 15, 424x240 
0x000001D979F4D6C0, 37948527971010152, 249449091, 249449106, 15, 424x240 
0x000001D979F4D6C0, 37948527971811552, 249449171, 249449187, 16, 424x240 
0x000001D979F4D6C0, 37948527972451064, 249449235, 249449250, 15, 424x240 
0x000001D979F4D6C0, 37948527973092144, 249449299, 249449315, 16, 424x240 
0x000001D979F4D6C0, 37948527973730024, 249449361, 249449376, 15, 424x240 
0x000001D979F4D6C0, 37948527974370440, 249449431, 249449446, 15, 424x240 
0x000001D979F4D6C0, 37948527975009792, 249449493, 249449509, 16, 424x240 
0x000001D979F4D6C0, 37948527975811120, 249449573, 249449589, 16, 424x240 
0x000001D979F4D6C0, 37948527976450448, 249449637, 249449653, 16, 424x240 
0x000001D979F4D6C0, 37948527977091088, 249449700, 249449715, 15, 424x240 
0x000001D979F4D6C0, 37948527977731536, 249449764, 249449780, 16, 424x240 
0x000001D979F4D6C0, 37948527978372632, 249449826, 249449842, 16, 424x240 
0x000001D979F4D6C0, 37948527979010016, 249449890, 249449905, 15, 424x240 
0x000001D979F4D6C0, 37948527979810424, 249449969, 249449986, 17, 424x240 
0x000001D979F4D6C0, 37948527980454352, 249450037, 249450052, 15, 424x240 
0x000001D979F4D6C0, 37948527981091568, 249450100, 249450116, 16, 424x240 
0x000001D979F4D6C0, 37948527981731296, 249450163, 249450179, 16, 424x240 
0x000001D979F4D6C0, 37948527982370176, 249450228, 249450243, 15, 424x240 
0x000001D979F4D6C0, 37948527983011488, 249450290, 249450305, 15, 424x240 
0x000001D979F4D6C0, 37948527983810656, 249450370, 249450386, 16, 424x240 
0x000001D979F4D6C0, 37948527984451480, 249450434, 249450451, 17, 424x240 
0x000001D979F4D6C0, 37948527985090792, 249450497, 249450513, 16, 424x240 
0x000001D979F4D6C0, 37948527985729952, 249450562, 249450577, 15, 424x240 
0x000001D979F4D6C0, 37948527986369776, 249450631, 249450646, 15, 424x240 
0x000001D979F4D6C0, 37948527987010384, 249450694, 249450710, 16, 424x240 
0x000001D979F4D6C0, 37948527987811928, 249450770, 249450785, 15, 424x240 
0x000001D979F4D6C0, 37948527988451072, 249450833, 249450849, 16, 424x240 
0x000001D979F4D6C0, 37948527989090888, 249450902, 249450919, 17, 424x240 
0x000001D979F4D6C0, 37948527989729352, 249450966, 249450982, 16, 424x240 
0x000001D979F4D6C0, 37948527990369600, 249451029, 249451044, 15, 424x240 
0x000001D979F4D6C0, 37948527991170776, 249451108, 249451124, 16, 424x240 
0x000001D979F4D6C0, 37948527991814696, 249451170, 249451186, 16, 424x240 
0x000001D979F4D6C0, 37948527992452176, 249451235, 249451250, 15, 424x240 
0x000001D979F4D6C0, 37948527993089544, 249451299, 249451316, 17, 424x240 
0x000001D979F4D6C0, 37948527993734256, 249451362, 249451378, 16, 424x240 
0x000001D979F4D6C0, 37948527994369360, 249451426, 249451443, 17, 424x240 
0x000001D979F4D6C0, 37948527995170224, 249451508, 249451523, 15, 424x240 
0x000001D979F4D6C0, 37948527995811600, 249451572, 249451588, 16, 424x240 
0x000001D979F4D6C0, 37948527996450584, 249451639, 249451655, 16, 424x240 
0x000001D979F4D6C0, 37948527997091552, 249451701, 249451717, 16, 424x240 
0x000001D979F4D6C0, 37948527997728912, 249451765, 249451781, 16, 424x240 
0x000001D979F4D6C0, 37948527998371744, 249451829, 249451845, 16, 424x240 
0x000001D979F4D6C0, 37948527999174624, 249451909, 249451925, 16, 424x240 
0x000001D979F4D6C0, 37948527999812464, 249451972, 249451988, 16, 424x240 
0x000001D979F4D6C0, 37948528000450304, 249452034, 249452050, 16, 424x240 
0x000001D979F4D6C0, 37948528001089736, 249452102, 249452118, 16, 424x240 
0x000001D979F4D6C0, 37948528001729832, 249452165, 249452181, 16, 424x240 
0x000001D979F4D6C0, 37948528002370040, 249452229, 249452244, 15, 424x240 
0x000001D979F4D6C0, 37948528003170640, 249452309, 249452325, 16, 424x240 
0x000001D979F4D6C0, 37948528003809600, 249452372, 249452387, 15, 424x240 
0x000001D979F4D6C0, 37948528004450632, 249452434, 249452450, 16, 424x240 
0x000001D979F4D6C0, 37948528005089112, 249452498, 249452514, 16, 424x240 
0x000001D979F4D6C0, 37948528005729712, 249452567, 249452582, 15, 424x240 
0x000001D979F4D6C0, 37948528006369760, 249452631, 249452647, 16, 424x240 
0x000001D979F4D6C0, 37948528007169456, 249452706, 249452721, 15, 424x240 
0x000001D979F4D6C0, 37948528007814992, 249452770, 249452786, 16, 424x240 
0x000001D979F4D6C0, 37948528008450512, 249452834, 249452850, 16, 424x240 
0x000001D979F4D6C0, 37948528009091032, 249452897, 249452914, 17, 424x240 
0x000001D979F4D6C0, 37948528009729192, 249452962, 249452977, 15, 424x240 
0x000001D979F4D6C0, 37948528010371072, 249453025, 249453040, 15, 424x240 
0x000001D979F4D6C0, 37948528011170416, 249453110, 249453126, 16, 424x240 
0x000001D979F4D6C0, 37948528011810896, 249453174, 249453190, 16, 424x240 
0x000001D979F4D6C0, 37948528012451072, 249453233, 249453248, 15, 424x240 
0x000001D979F4D6C0, 37948528013090256, 249453301, 249453317, 16, 424x240 
0x000001D979F4D6C0, 37948528013730832, 249453364, 249453380, 16, 424x240 
0x000001D979F4D6C0, 37948528014369272, 249453426, 249453442, 16, 424x240 
0x000001D979F4D6C0, 37948528015171568, 249453512, 249453527, 15, 424x240 
0x000001D979F4D6C0, 37948528015810960, 249453574, 249453589, 15, 424x240 
0x000001D979F4D6C0, 37948528016451136, 249453636, 249453653, 17, 424x240 
0x000001D979F4D6C0, 37948528017089480, 249453700, 249453715, 15, 424x240 
0x000001D979F4D6C0, 37948528017730328, 249453764, 249453779, 15, 424x240 
0x000001D979F4D6C0, 37948528018370920, 249453826, 249453841, 15, 424x240 
0x000001D979F4D6C0, 37948528019169632, 249453907, 249453922, 15, 424x240 
0x000001D979F4D6C0, 37948528019811016, 249453970, 249453986, 16, 424x240 
0x000001D979F4D6C0, 37948528020455320, 249454035, 249454050, 15, 424x240 
0x000001D979F4D6C0, 37948528021090008, 249454102, 249454118, 16, 424x240 
0x000001D979F4D6C0, 37948528021730376, 249454170, 249454186, 16, 424x240 
0x000001D979F4D6C0, 37948528022530848, 249454245, 249454261, 16, 424x240 
0x000001D979F4D6C0, 37948528023171072, 249454308, 249454324, 16, 424x240 
0x000001D979F4D6C0, 37948528023813032, 249454372, 249454388, 16, 424x240 
0x000001D979F4D6C0, 37948528024454000, 249454434, 249454450, 16, 424x240 
0x000001D979F4D6C0, 37948528025089856, 249454504, 249454520, 16, 424x240 
0x000001D979F4D6C0, 37948528025733216, 249454563, 249454578, 15, 424x240 
0x000001D979F4D6C0, 37948528026531272, 249454643, 249454658, 15, 424x240 
0x000001D979F4D6C0, 37948528027170016, 249454706, 249454722, 16, 424x240 
0x000001D979F4D6C0, 37948528027810560, 249454770, 249454785, 15, 424x240 
0x000001D979F4D6C0, 37948528028453104, 249454840, 249454855, 15, 424x240 
0x000001D979F4D6C0, 37948528029091032, 249454898, 249454914, 16, 424x240 
0x000001D979F4D6C0, 37948528029729576, 249454963, 249454978, 15, 424x240 
0x000001D979F4D6C0, 37948528030529920, 249455045, 249455060, 15, 424x240 
0x000001D979F4D6C0, 37948528031169408, 249455109, 249455124, 15, 424x240 
0x000001D979F4D6C0, 37948528031811256, 249455172, 249455188, 16, 424x240 
0x000001D979F4D6C0, 37948528032453304, 249455235, 249455252, 17, 424x240 
0x000001D979F4D6C0, 37948528033090608, 249455300, 249455316, 16, 424x240 
0x000001D979F4D6C0, 37948528033729712, 249455364, 249455380, 16, 424x240 
0x000001D979F4D6C0, 37948528034529880, 249455446, 249455462, 16, 424x240 
0x000001D979F4D6C0, 37948528035169128, 249455511, 249455527, 16, 424x240 
0x000001D979F4D6C0, 37948528035809864, 249455569, 249455586, 17, 424x240 
0x000001D979F4D6C0, 37948528036455600, 249455640, 249455656, 16, 424x240 
0x000001D979F4D6C0, 37948528037089808, 249455699, 249455715, 16, 424x240 
0x000001D979F4D6C0, 37948528037730384, 249455763, 249455779, 16, 424x240 
0x000001D979F4D6C0, 37948528038539920, 249455845, 249455861, 16, 424x240 
0x000001D979F4D6C0, 37948528039174528, 249455909, 249455925, 16, 424x240 
